AuthorID,Author,Date,Content,Attachments,Reactions,,,
9.10792E+17,kaleverse,2022-09-19T05:24:52.3660000-04:00,Hey everyone,,,,,
9.10792E+17,kaleverse,2022-09-19T05:29:21.7250000-04:00,I am trying to extract trading volume data of a pair from uniswap... would appreciate some help here :)),,,,,
7.47795E+17,sherieam,2022-09-19T05:31:27.9320000-04:00,"Uniswap only has the analytics for v2 and v3. You can also check the 🔗│helpful-links and ask in 🤝│liquidity-providers channel for other recommendations. You can also check all transactions of the particular pool in Etherscan, then download CSV file from there.

https://info.uniswap.org/#/
https://v2.info.uniswap.org/#/",,,,,
9.10792E+17,kaleverse,2022-09-19T05:41:13.2730000-04:00,"Thanks for the tips, I am trying to extract a specific pair historical volume data in an CSV file, any idea?",https://cdn.discordapp.com/attachments/597638926152499206/1021355274352726087/unknown.png?ex=65f80c39&is=65e59739&hm=705a507cf203a6b449ddba6641c045ea57dcfc003d83295a430457c1b8947ff8&,,,,
7.47795E+17,sherieam,2022-09-19T05:42:03.8270000-04:00,You may want to post your inquiry here #🤝│liquidity-providers,,,,,
4.86086E+17,alex8765_,2022-09-19T05:53:22.0140000-04:00,are you able to pull partial liquidity from the pool? e.g. i wanna pull 20% or do you have to pull the whole position everytime,,,,,
7.06602E+17,hunkas.,2022-09-19T06:09:04.7290000-04:00,hi,,,,,
8.25563E+17,undoubted08,2022-09-19T06:16:10.1600000-04:00,"Hi there, there is an option to remove per %, not necessarily the whole 100%.",,,,,
8.25563E+17,undoubted08,2022-09-19T06:17:44.7740000-04:00,"Hi there, this post is not allowed here. Please read #📙│rules  Also, Uniswap's NFT represents the liquidity pool position.",,,,,
8.91364E+17,sticcx,2022-09-19T07:47:41.9600000-04:00,hi,,,,,
5.08392E+17,Tickets#6981,2022-09-19T07:48:43.7620000-04:00,,,,,,
8.25563E+17,undoubted08,2022-09-19T08:00:36.2640000-04:00,"Hi there, token/price/market discussion is best posted in #🦄│speculation channel.",,👍 (1),,,
3.91916E+17,dandan1233668,2022-09-19T08:25:33.3880000-04:00,"Hi guys, I want to add to an existing pairing that has no liquidity. Eg someone made the pool when price was higher, removed all liquidity, but now price is lower on all the other pairings.

What is easiest way to sort this?",,,,,
7.39851E+17,Rey#5193,2022-09-19T08:27:47.4360000-04:00,"Hi there, is this V2 or V3?",,,,,
8.25563E+17,undoubted08,2022-09-19T08:39:10.7760000-04:00,"Prices cannot be set manually once the pool is already created, so you'll have to make small swaps to set the price to where you want it. Hence, you need to add just a little liquidity and make a small direct swap to that specific pool. Since the UI uses an auto router, the only way to make direct swap is via etherscan or script.",,,,,
3.91916E+17,dandan1233668,2022-09-19T09:10:55.1610000-04:00,It is on v3. The price is about 3x current price lol. How to do the swap manually?,,,,,
8.25563E+17,undoubted08,2022-09-19T09:15:35.8680000-04:00,"As mentioned,  the only way to make direct swap is via ***etherscan*** or ***script***.  You can try to check previous discussions/ask in #💻│dev-chat channel for that. Or you can use the site created by one of our helpers here:  `https://cryptorachel.com/v3direct/`",,,,,
3.91916E+17,dandan1233668,2022-09-19T09:26:04.6250000-04:00,Thanks,,👍 (1),,,
9.11513E+17,iamgroot7799,2022-09-19T11:32:00.2790000-04:00,Hey I have a query regarding hackathon prize by uniswap,,,,,
9.89275E+17,anthonynicholas.,2022-09-19T11:49:23.3410000-04:00,Look who joined the server 👀,,,,,
9.89275E+17,anthonynicholas.,2022-09-19T11:49:35.4590000-04:00,Welcome @Sammy Coachella!,,,,,
7.22728E+17,mikeblue7,2022-09-19T12:14:49.4560000-04:00,:Unisocks:,,🔥 (1),,,
2.02942E+17,fueledbyether,2022-09-19T13:16:37.0220000-04:00,https://twitter.com/FueledByEther/status/1571910164218880000?s=20&t=6erS_ZCbfFxUe5TGFlTcJg,,,,,
2.02942E+17,fueledbyether,2022-09-19T13:16:43.7460000-04:00,great news for UNI liquidity on arbitrum,,,,,
9.10792E+17,kaleverse,2022-09-19T13:34:16.4680000-04:00,Hey everyone,,,,,
9.10792E+17,kaleverse,2022-09-19T13:34:49.4450000-04:00,what's the maximum time to lock up liquidity?,,,,,
6.66139E+17,bing2,2022-09-19T13:35:36.5830000-04:00,Uniswap has no liquidity lockup feature.,,,,,
9.14955E+17,js.felipe,2022-09-19T14:14:22.2210000-04:00,"Hi there,
Is it possible to view historical prices of a Uniswap Celo pool in a TradingView style?",,,,,
6.66139E+17,bing2,2022-09-19T14:19:30.1200000-04:00,"Not in the official analytics site. You can try asking around in #🤝│liquidity-providers for suggestions, or explore 3rd party tools at #🔗│helpful-links or https://uniswap.org/ecosystem",,,,,
9.14955E+17,js.felipe,2022-09-19T15:03:28.2760000-04:00,"Thank you, I will check!",,👍 (2),,,
9.89275E+17,anthonynicholas.,2022-09-19T15:55:10.2980000-04:00,We need an @Austin 🦄 emoji.,,,,,
1.49736E+17,austino256,2022-09-19T16:08:50.2620000-04:00,looking forward to seeing what it chosen as the image lol,,😂 (1),,,
7.52974E+17,leopanthera.,2022-09-19T16:13:39.3950000-04:00,Hello 👋,,,,,
9.89275E+17,anthonynicholas.,2022-09-19T16:16:38.4930000-04:00,Howdy 🤠,,,,,
7.95554E+17,ganoumski,2022-09-19T17:34:01.3880000-04:00,"Hey all, does anyone know of any tools that help with actively managing uni v3 pool positions?",,,,,
4.27327E+17,la1210,2022-09-19T17:36:46.1900000-04:00,You can check here #🔗│helpful-links,,,,,
7.76426E+17,marsabit,2022-09-19T18:05:55.7710000-04:00,"The BUSD/USDC pair shows that 98% select the 0.05% fee tier compared to 0.01% fee tier. But info.Uniswap.org shows 7-day volumes are similar. If the 98% use .05 tier, how can the volumes be roughly the same?",,,,,
6.66139E+17,bing2,2022-09-19T18:12:35.5080000-04:00,"Router will still route trades to the pool with the best price, not necessarily the one with the highest liquidity. You could try exploring 3rd party tools in #🔗│helpful-links or ask around in #🤝│liquidity-providers to check on those pools.",,,,,
7.95554E+17,ganoumski,2022-09-19T18:57:57.8110000-04:00,What would happen if I LP USDC/USDT at an extremely tight range? Would my IL be 100%?,,,,,
4.27327E+17,la1210,2022-09-19T19:10:56.3820000-04:00,"If it goes outside the range then yes, you would get 100% of either of the tokens depending on which side it went out of the range.",,,,,
5.52883E+17,sank8,2022-09-19T19:35:47.4420000-04:00,I've got a question regarding one of the job opportunity posted by Uniswap and I was hoping someone here can help me out or lead me in the right direction. Thanks!,,,,,
2.60106E+17,kingpeppe,2022-09-19T19:37:15.1970000-04:00,"According to the docs, the quoter abi needs to be imported from `@uniswap/v3-periphery/artifacts/contracts/lens/Quoter.sol/Quoter.json`, but there is no artifacts directory inside @uniswap/v3-periphery/ so I always get the error
`Error: Cannot find module '@uniswap/v3-periphery/artifacts/contracts/lens/Quoter.sol/Quoter.json'`

I'm really confused. I even looked through older commits and I still couldn't find it. Can somebody explain what i'm doing wrong?",,🔥 (1),,,
2.60106E+17,kingpeppe,2022-09-19T19:37:35.5300000-04:00,,"https://cdn.discordapp.com/attachments/597638926152499206/1021565753213849640/unknown.png?ex=65f8d03f&is=65e65b3f&hm=78a76dec7065cbd51e41e3f66fa109f56606a445e858ade9a1c205b45529ac8c&,https://cdn.discordapp.com/attachments/597638926152499206/1021565753608130570/unknown.png?ex=65f8d03f&is=65e65b3f&hm=e7e95d633092fd516b8a0a2148082a8254d20e098c8c419407457add518bd30b&",,,,
8.64526E+17,joanem,2022-09-19T19:37:46.3260000-04:00,You can try sending an email to `contact@uniswap.org`,,,,,
2.60106E+17,kingpeppe,2022-09-19T19:38:43.3910000-04:00,"Oh, there is a support team here. Perfect! Joan, it looks like 1.4.2 doesn't come with artifacts bundled? interestingly enough, I went back and look through the 1.1 commit and couldn't find it there either. What's going on? is there another way to get that abi and the docs just haven't been updated?",,,,,
9.11955E+17,phoebe7200,2022-09-19T19:39:18.6420000-04:00,Please wait for the devs to check and respond to your post in #💻│dev-chat,,,,,
2.60106E+17,kingpeppe,2022-09-19T19:39:37.3000000-04:00,Alright,,,,,
7.44362E+17,twinsen.ethw,2022-09-19T19:46:20.3250000-04:00,Any support for ethw coming?,,,,,
4.27327E+17,la1210,2022-09-19T19:46:50.8960000-04:00,There isn't any plan disclosed to do so,,,,,
7.44362E+17,twinsen.ethw,2022-09-19T19:47:16.6670000-04:00,Balls... Okie.,,,,,
2.36511E+17,aurellius.eth,2022-09-19T20:08:38.7500000-04:00,Where do people discuss DAO related stuff,,,,,
9.11955E+17,phoebe7200,2022-09-19T20:08:57.6010000-04:00,#🏛│governance,,,,,
1.70448E+17,omo69,2022-09-19T20:43:41.5780000-04:00,"hello when you swap, does it protocol automatically chooses for me to swap on a cheaper fee pool 0.3 vs 0.05%?",,,,,
8.64526E+17,joanem,2022-09-19T20:44:49.4950000-04:00,"Yes, the autorouter finds the best price for you",,,,,
1.70448E+17,omo69,2022-09-19T20:48:25.9440000-04:00,ty,,👍 (1),,,
1.70448E+17,omo69,2022-09-19T20:56:24.2760000-04:00,Is there a way to check how much fees you've paid after you swap?,,,,,
8.64526E+17,joanem,2022-09-19T21:00:54.2850000-04:00,You'll have to do it manually,,ty (2),,,
2.65689E+17,blzjoker,2022-09-19T21:06:17.0130000-04:00,are gas fees a lot cheaper?,,,,,
6.66139E+17,bing2,2022-09-19T21:08:31.9420000-04:00,"Gas fees fluctuate a lot, you can monitor them here: https://etherscan.io/gastracker",,,,,
6.63329E+17,texasboi38#5075,2022-09-19T21:20:32.4730000-04:00,Hello,,,,,
5.27483E+17,inahlikenoother,2022-09-19T22:04:45.4600000-04:00,Hi there. Only Uniswap related discussions here please.,,,,,
5.27483E+17,inahlikenoother,2022-09-19T22:04:56.1130000-04:00,@Cøsmo Baggins | Evmos,,,,,
9.12113E+17,ss348,2022-09-20T03:05:54.0370000-04:00,Hello friends I have a question,,,,,
9.12113E+17,ss348,2022-09-20T03:06:40.0900000-04:00,,https://cdn.discordapp.com/attachments/597638926152499206/1021678767464251412/IMG_6910.png?ex=65efff00&is=65dd8a00&hm=c47486f0df4c94f0219627dbdfd70a00e8ca40d040bf48c8a1dd23bf74763cbb&,,,,
9.12113E+17,ss348,2022-09-20T03:06:52.5960000-04:00,Why can’t I find these 2 pools on uniswap?,,,,,
5.27483E+17,inahlikenoother,2022-09-20T03:06:56.1300000-04:00,How can we help?,,,,,
5.27483E+17,inahlikenoother,2022-09-20T03:07:25.8930000-04:00,Kindly open a ticket here #🙋│help so we can further check.,,,,,
5.08392E+17,Tickets#6981,2022-09-20T03:07:34.1140000-04:00,,,,,,
9.12113E+17,ss348,2022-09-20T03:08:11.9340000-04:00,Can you tell me why can’t I find these pools on uniswap. I’m getting redirected to uniswap but can’t find these,,,,,
5.08392E+17,Tickets#6981,2022-09-20T03:10:11.4040000-04:00,,,,,,
5.27483E+17,inahlikenoother,2022-09-20T03:10:21.8350000-04:00,@ss348 👆,,,,,
9.12113E+17,ss348,2022-09-20T03:10:44.0420000-04:00,"🤦‍♀�?,"",""
456226577798135808""",Deleted User,2022-09-20T04:39:42.0410000-04:00,guys i have breaking news,,
4.56227E+17,Deleted User,2022-09-20T04:39:54.0590000-04:00,Uni-sus,,,,,
9.08274E+17,sergeantcookie.,2022-09-20T05:59:09.9160000-04:00,Hello Guys goodmorning anyone knows how i can contact the uniswap team? I am an entrepreneur and would like to discuss about some business idea,,,,,
5.27483E+17,inahlikenoother,2022-09-20T06:00:14.8350000-04:00,Hi there. Uniswap has historically never done any marketing nor engaged in any partnerships that we know of. But you can try sending an email to contact@uniswap.org,,,,,
9.08274E+17,sergeantcookie.,2022-09-20T06:02:11.4720000-04:00,Thank you Inan,,,,,
4.30425E+17,oriok,2022-09-20T06:02:47.2180000-04:00,Where can I find router to test a contract on Goerli?,,,,,
5.27483E+17,inahlikenoother,2022-09-20T06:07:05.6020000-04:00,"Hi there, it's best to ask this in #💻│dev-chat",,👍 (1),,,
9.68688E+17,laras2042,2022-09-20T07:47:38.4350000-04:00,"i have uni in my wallet , why can not vote in the snapshot ? have 0.1uni ,Deposit 2 days ago.",,,,,
7.45905E+17,cindylo0,2022-09-20T07:48:19.9100000-04:00,You need to have delegated the UNI tokens to yourself prior to snapshot first.,,,,,
9.68688E+17,laras2042,2022-09-20T07:48:43.2910000-04:00,"OK，get it ,thanks",,,,,
9.89275E+17,anthonynicholas.,2022-09-20T10:54:27.2190000-04:00,gm gm everyone :sipCOFFEE:,,,,,
2.71136E+17,rliriano,2022-09-20T10:57:37.1130000-04:00,gm,,,,,
9.89275E+17,anthonynicholas.,2022-09-20T10:59:11.2630000-04:00,gm,,,,,
9.89275E+17,anthonynicholas.,2022-09-20T10:59:39.2860000-04:00,Nice shades 😎,,richardintensifies (1),,,
9.89275E+17,anthonynicholas.,2022-09-20T11:09:13.1390000-04:00,https://tenor.com/view/dancing-unicorn-unicorn-chubbicorn-chubbiverse-rave-party-gif-25145066,,,,,
9.89275E+17,anthonynicholas.,2022-09-20T11:09:47.5340000-04:00,I saw this in 'Stickers' so I had to share,,,,,
2.71136E+17,rliriano,2022-09-20T11:21:06.3130000-04:00,https://tenor.com/view/magestic-unicorn-legends-of-tomorrow-running-gif-12748995,,,,,
9.89275E+17,anthonynicholas.,2022-09-20T11:35:10.5690000-04:00,https://tenor.com/view/unicorn-gif-24200466,,"flyingunicorn (4),💯 (1)",,,
8.03255E+17,suitmanmoonboi,2022-09-20T11:57:57.4870000-04:00,"gm, I was hoping to chat with one of the uniswap labs compliance team members, is there an email box for their team? or how should I try to get in contact with them? Thanks!",,,,,
7.45905E+17,cindylo0,2022-09-20T11:58:42.0250000-04:00,Please submit a request here: https://support.uniswap.org/hc/en-us/requests/new,,👆 (1),,,
7.95554E+17,ganoumski,2022-09-20T12:48:31.9920000-04:00,Does anyone know how to calculate APY/APR on uni pools?,,,,,
6.66139E+17,bing2,2022-09-20T12:49:28.1890000-04:00,You can ask around in #🤝│liquidity-providers or try exploring the 3rd party tools in #🔗│helpful-links,,,,,
7.95554E+17,ganoumski,2022-09-20T12:51:01.8720000-04:00,Is there a reason uniswap chooses not to display yield on its UI?,,,,,
7.95554E+17,ganoumski,2022-09-20T12:51:19.1000000-04:00,I feel like that would incentivize even more LPing,,,,,
4.71358E+17,crypto_rachel,2022-09-20T12:52:46.0820000-04:00,Not really reliable since it's constantly changing,,,,,
7.95554E+17,ganoumski,2022-09-20T12:56:22.2610000-04:00,"Fair enough, in that case adding historic yield in the analytics page would be really cool",,💯 (1),,,
8.29817E+17,lornaln,2022-09-20T15:17:35.2200000-04:00,hi\,,,,,
9.89275E+17,anthonynicholas.,2022-09-20T15:22:36.5930000-04:00,:wave_hello:,,,,,
8.29817E+17,lornaln,2022-09-20T15:36:57.1780000-04:00,anyone can help about the voting power?,,,,,
8.29817E+17,lornaln,2022-09-20T15:37:03.7670000-04:00,,https://cdn.discordapp.com/attachments/597638926152499206/1021867610326966342/unknown.png?ex=65f0aedf&is=65de39df&hm=09c07526f5191e437e8a80f21c4e20d540e168521ff071497e024736aff9a045&,,,,
8.29817E+17,lornaln,2022-09-20T15:37:45.3430000-04:00,,https://cdn.discordapp.com/attachments/597638926152499206/1021867784759693332/unknown.png?ex=65f0af09&is=65de3a09&hm=6e1f5ae7af970933395322dfe22f89ed15055ed12658cb8c87fb8ed6ffb7b97f&,,,,
8.29817E+17,lornaln,2022-09-20T15:38:27.7260000-04:00,Hi Anthony how are you today,,,,,
8.29817E+17,lornaln,2022-09-20T15:38:40.5860000-04:00,@Anthony  Are you there,,,,,
6.66139E+17,bing2,2022-09-20T15:39:01.3900000-04:00,Do you mind sharing your address where you hold UNI?,,,,,
8.29817E+17,lornaln,2022-09-20T15:40:00.0520000-04:00,0xF68712EAebA7Ada00C4944a9DB394814550bA1aC,,👀 (1),,,
8.43155E+17,Etherscan Bot#5753,2022-09-20T15:40:00.2120000-04:00,<https://etherscan.io/address/0xF68712EAebA7Ada00C4944a9DB394814550bA1aC>,,,,,
6.66139E+17,bing2,2022-09-20T15:43:10.8970000-04:00,"I see you acquired UNI very recently. I believe your voting power is calculated at the start date of the proposal, which is ~1day ago.",,,,,
8.29817E+17,lornaln,2022-09-20T15:44:29.2460000-04:00,Thank you very much for you help. but i am not really understand it,,,,,
8.29817E+17,lornaln,2022-09-20T15:44:50.6690000-04:00,i got some on polygon and a little bit on eth today,,,,,
6.66139E+17,bing2,2022-09-20T15:46:43.7460000-04:00,"Snapshot reads the balance of your UNI at the start of the proposal. The proposal started a day ago, while you acquired UNI in this wallet just recently so it's no longer counted.",,,,,
8.29817E+17,lornaln,2022-09-20T15:47:32.1210000-04:00,ok,,,,,
8.29817E+17,lornaln,2022-09-20T15:47:40.6440000-04:00,thank you understand it,,👌 (1),,,
6.66139E+17,bing2,2022-09-20T15:47:41.3290000-04:00,"You can only vote using UNI in Ethereum mainnet, unfortunately. 😦",,,,,
8.29817E+17,lornaln,2022-09-20T15:48:00.9430000-04:00,it is ok i delegate it to my self?,https://cdn.discordapp.com/attachments/597638926152499206/1021870366743855125/unknown.png?ex=65f0b170&is=65de3c70&hm=b5259361993557a60838c116d758b7d194728dafb993132b6abfcc1d2208f9f4&,,,,
8.29817E+17,lornaln,2022-09-20T15:48:19.6980000-04:00,thank you,,,,,
6.66139E+17,bing2,2022-09-20T15:48:26.9030000-04:00,Yes. 🙂,,,,,
8.29817E+17,lornaln,2022-09-20T15:48:52.3820000-04:00,ok bing thank you for your help,,,,,
8.29817E+17,lornaln,2022-09-20T15:49:00.3840000-04:00,have a great day,,,,,
