AuthorID,Author,Date,Content,Attachments,Reactions,,,,
9.286E+17,wild_river_guide#3517,2022-01-09T13:11:16.6780000-05:00,Problem is when I was directed to discord by uniswap post on its web sight I got to DM not understanding and now my coinbase wallet has been compromised.  I lost all my crypto and coinbase wallet experts only chat my email and don’t answer my questions or help well at all.  I need serious help with this issue.  I got error codes took a screen shot and shared with a DM person is what I think happened?  I want to figure out how to recover my funds or what to do if I can’t?,,,,,,
6.66139E+17,bing2,2022-01-09T13:12:56.6100000-05:00,Unfortunately there's nothing we can do if funds are already transferred to another address. The only person who has access to those now is the address that received your tokens.,,,,,,
9.286E+17,wild_river_guide#3517,2022-01-09T13:13:28.4780000-05:00,Uniswap should put the warning on the page that they will be attacked by predators like hungry wolves.  This should be right below the link button on uniswap.io,,,,,,
9.286E+17,wild_river_guide#3517,2022-01-09T13:14:52.0340000-05:00,Discord is a dangerous place to direct someone who doesn’t understand discord,,,,,,
9.286E+17,wild_river_guide#3517,2022-01-09T13:16:24.5480000-05:00,I think uniswap is a little bit responsible.  I think legal action or reimbursement of lost funds for sending people to discord.  Discord is like an alley full of hungry wolves,,,,,,
9.286E+17,wild_river_guide#3517,2022-01-09T13:17:50.1680000-05:00,Uniswap should have its own platform for these conversations so that no one of the customers steps into DM by accident,,,,,,
9.286E+17,wild_river_guide#3517,2022-01-09T13:25:10.7060000-05:00,Too late!  My point is that uniswap sends its customers to discord a platform that is like an alley full of hungry wolves who are waiting right next to the uniswap conversation hall?  I stepped into that and suffered a loss.  Uniswap should have its own chat room away from such a platform.  I was directed to this platform to find help and walked down the wrong path because I did not understand discord.  I didn’t find out how discord’s works by your warnings till it was too late.  This should  be top on uniswaps executive agenda to fix today!!!!   I’m so pissed off knowing exactly what happened to me here.  And happens regularly and I found this out also way to late.,,,,,,
6.66139E+17,bing2,2022-01-09T13:30:00.0860000-05:00,"Right now this Discord is the only support for users. Using Uniswap requires basic knowledge on Ethereum, or how these blockchains work, and that includes basic security for your wallet. The wallets you use in Uniswap are non-custodial, that means you are the only one responsible for securing your own wallet and you own your own keys/seed phrases. Uniswap is a permissionless system, that means no one has administrative control over the contracts, and no one can refund you any losses.",,,,,,
6.66139E+17,bing2,2022-01-09T13:30:27.4950000-05:00,Feel free to post in #✅│feedback about how you feel with the support.,,,,,,
2.79356E+17,cowboy_oh_gee,2022-01-09T14:34:27.7640000-05:00,Does any one here know a place I can see the APY for uniswap v2 pools?,,,,,,
6.66139E+17,bing2,2022-01-09T14:39:21.7500000-05:00,You can official analytics from Uniswap is only at https://v2.info.uniswap.org/home#/ You can check other tools in #🔗│helpful-links-archive though.,,,,,,
2.79356E+17,cowboy_oh_gee,2022-01-09T14:40:19.3960000-05:00,"thanks, yeah doesn't show APY from fees though, but i'll check out helpful links",,👍 (1),,,,
2.79356E+17,cowboy_oh_gee,2022-01-09T14:49:35.2190000-05:00,"just found apy.vision has this data for anyone else searching for this, probably other sites too",,,,,,
1.73979E+17,prabhjot,2022-01-09T16:30:13.0010000-05:00,Hello!,,,,,,
8.60587E+17,stephensenu,2022-01-09T17:10:04.9340000-05:00,"Hello. I see a network fee of over a 100USD, is that the fee needed to swap 10USDT for Sleepy-Shib?",https://cdn.discordapp.com/attachments/597638926152499206/929859600717590598/IMG_0288.png?ex=65f76a3c&is=65e4f53c&hm=6b309f0abc1fe07d182dc309af3b042fbf594e121686e7e69adc77b9dbfd3e59&,,,,,
6.66139E+17,bing2,2022-01-09T17:10:52.8210000-05:00,"Yes, gas fees don't depend on how big your swap is. It depends on the network activity (volume of transactions in Ethereum) and the complexity of the swap.",,,,,,
8.60587E+17,stephensenu,2022-01-09T17:11:44.9300000-05:00,"Thanks. I noticed it said same fee for 10,000USDT swap.",,,,,,
8.60587E+17,stephensenu,2022-01-09T17:12:48.0280000-05:00,An amount less than 1000USDT swap isn’t economical IMO,,,,,,
8.08731E+17,emre1690,2022-01-09T18:10:05.2150000-05:00,"hello. how is 0.05 or 0.3 pool determined when someone changes matic for eth?
how are these two pools sharing income?",,,,,,
6.66139E+17,bing2,2022-01-09T18:11:08.3510000-05:00,"No, those pools are separate. The router chooses the pool with the best price.",,,,,,
8.08731E+17,emre1690,2022-01-09T18:13:02.8110000-05:00,"so, the price must be better in 0.05 everytime?",,,,,,
6.66139E+17,bing2,2022-01-09T18:13:22.9570000-05:00,Yes.,,,,,,
8.08731E+17,emre1690,2022-01-09T18:14:33.4040000-05:00,"so,  does 0.3 pool earn nothing, since the price in 0 .05 better everytime? 🙂",,,,,,
2.04628E+17,meriadoc1209,2022-01-09T18:37:33.4850000-05:00,"Does the router include slippage effects? @emre1690 sometimes the 0.3 pool has more liquidity than the 0.05 pool, so big trades want to use the 0.3 pool because slippage loss > fee loss",,,,,,
6.66139E+17,bing2,2022-01-09T19:02:59.1660000-05:00,That really depends on the trading activity. You can ask around in #🤝│liquidity-providers which pool is more profitable based on their experience.,,,,,,
6.66139E+17,bing2,2022-01-09T19:03:30.5780000-05:00,"Yes, I believe it's included in the calculation.",,,,,,
5.08392E+17,Tickets#6981,2022-01-09T19:04:05.7500000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
3.91043E+17,muir_eth,2022-01-09T19:07:12.3920000-05:00,"Are uncollected fees a part of a LP, or are they essentially withdrawn and just waiting to be claimed?",,,,,,
9.19238E+17,fancifulNFT#3489,2022-01-09T19:23:54.2430000-05:00,Are you able to put me through on something please?,,,,,,
4.56227E+17,Deleted User,2022-01-09T19:53:06.1850000-05:00,hi,,,,,,
5.08392E+17,Tickets#6981,2022-01-09T20:12:31.1770000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
6.66139E+17,bing2,2022-01-09T20:12:39.3180000-05:00,Please create a ticket following the instructions above☝️ DO NOT accept any help/support in direct messages (DMs). They're all scammers.,,,,,,
6.94917E+17,cymule,2022-01-09T21:08:27.8710000-05:00,Uncollected fees on v3 are not part of your LP. You would need to claim the fees and then add them,,,,,,
8.67232E+17,ad_astro.54321,2022-01-09T23:05:53.9260000-05:00,basic question - but why is it that some tokens trade on v2 instead of v3?,,,,,,
4.56227E+17,Deleted User,2022-01-09T23:07:10.5760000-05:00,Hi friends.,,,,,,
7.47795E+17,sherieam,2022-01-09T23:10:11.8530000-05:00,Better liquidity that would lead to best price.,,,,,,
8.67232E+17,ad_astro.54321,2022-01-09T23:23:47.6000000-05:00,"But as an LP, you should always do as good or better on v3, so why wouldn't all liquidity have moved to v3 already? 
I was wondering if there was some additional advantage in v2 for tokens that are lower liquidity to begin with?",,,,,,
7.47795E+17,sherieam,2022-01-09T23:32:06.4010000-05:00,Fee-on-transfer and rebasing tokens will not function correctly on v3.,,,,,,
9.16823E+17,CapitaL$CrusH#6759,2022-01-09T23:47:39.9830000-05:00,Just joined because I see UNISWAP is a dapp on CDC DEFI Wallet now and wondering would we be able to add liquidity or even some utility to CRO or even VVS FINANCE soon through UNISWAP,,,,,,
7.47795E+17,sherieam,2022-01-09T23:55:44.5970000-05:00,"You can check the resources first before adding your liquidity #🌱│start-here-archive And also, #🔗│helpful-links-archive",,,,,,
1.48287E+17,gary1854,2022-01-10T00:48:45.5630000-05:00,how do i calculate how many tokens of one type i will get if the current tick moves out of my position's price range?,,,,,,
7.47795E+17,sherieam,2022-01-10T00:53:06.1600000-05:00,You can use the following community tools simulate Uniswap v3 positions and help you evaluate your price range is in this article >>> https://help.uniswap.org/en/articles/5391541-provide-liquidity-on-uniswap-v3,,,,,,
7.47795E+17,sherieam,2022-01-10T00:59:25.7370000-05:00,"@jeffrey Your ticket >>> #deleted-channel 
⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
7.47795E+17,sherieam,2022-01-10T01:34:22.5180000-05:00,"@Deleted User Your ticket >>> #deleted-channel 
⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
5.08392E+17,Tickets#6981,2022-01-10T02:37:18.1810000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
7.47795E+17,sherieam,2022-01-10T04:14:23.5080000-05:00,"@johnbecky Your ticket >>> #deleted-channel 
⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
8.44731E+17,mohamedgaussimi,2022-01-10T06:00:55.3490000-05:00,👍,,,,,,
8.44731E+17,mohamedgaussimi,2022-01-10T06:11:26.3240000-05:00,Hi,,,,,,
8.03617E+17,mavrick8668,2022-01-10T06:18:30.8720000-05:00,How to add liquidity in uniswap can anybody help with that,,,,,,
8.25563E+17,undoubted08,2022-01-10T06:19:15.2830000-05:00,You can check here: https://help.uniswap.org/en/collections/3033939-provide-liquidity,,,,,,
8.25563E+17,undoubted08,2022-01-10T06:20:23.3040000-05:00,You can also check here: https://docs.uniswap.org/protocol/concepts/V3-overview/concentrated-liquidity,,,,,,
8.03617E+17,mavrick8668,2022-01-10T06:21:12.1760000-05:00,"not from uniswap interface from contracts in remix,i'm getting an error of out of gas limit",,,,,,
8.25563E+17,undoubted08,2022-01-10T06:21:44.0620000-05:00,You can ask in #💻│dev-chat channel instead,,,,,,
8.03617E+17,mavrick8668,2022-01-10T06:22:34.9130000-05:00,okay,,,,,,
7.47795E+17,sherieam,2022-01-10T06:48:23.8510000-05:00,"@olamilekan Your ticket >>> #deleted-channel 
⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
4.56227E+17,Deleted User,2022-01-10T07:46:52.9840000-05:00,"If Any Scammer Free 🤣 Can DM Me �?,"",""
810173983604867092""",fededaff,2022-01-10T08:18:37.8110000-05:00,Gm all! Does anyone know where I can find data related to UNI release schedule? There’s a graph on your website but I can’t pull data from it,,,
8.25563E+17,undoubted08,2022-01-10T08:20:03.4110000-05:00,You can try to check on #🌐│subgraph-api channel,,,,,,
9.13122E+17,metainu#3418,2022-01-10T08:43:53.2940000-05:00,Paypal Dao scam.  Cant sell.  Cant transfer.  set slippage to 50% to see if it would go but nothing?,,,,,,
8.25563E+17,undoubted08,2022-01-10T08:45:49.2240000-05:00,"Hmmm, if you already set it to 50% slippage which is the maximum, [and you have enough ETH to pay for the gas fee] then, that's a token issue already. You can reach out with the token author/creator as to why you're having a hard time selling the token. By the way, DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
9.13122E+17,metainu#3418,2022-01-10T08:49:02.8460000-05:00,Every big exchange has bought this token.  FTX Exchange has 50%.  Coinbase has 16% Binance has 8% and so on...  Is there something i missing?,,,,,,
8.25563E+17,undoubted08,2022-01-10T08:51:32.9780000-05:00,"Yeah, there are also tokens that you can buy but not sell, it just depends on how the token is coded. It would be best to contact the token creator/author for this matter.",,,,,,
7.83519E+17,Christopher_8a#2905,2022-01-10T09:19:31.5490000-05:00,"Hello, 9 hours ago I used Uniswap V3 to exchange 1000 Pre for 0.10 ETH but the fact is that they already charged me a fee and confirmed the transaction but the change was never made, that is, my Pre are still there and have not been changed to ETH.
If anyone could help me, I appreciate it.",,,,,,
5.08392E+17,Tickets#6981,2022-01-10T09:20:49.6440000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
